,hash_id,model_name,config,r,config_str
12,73387c08df4a0db73e609a1d9df22281,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_3'}",0.0,f297119c871dae157594f80e2e11e983
13,b10b606a26e023bdf1cc147a02a48584,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_3'}",0.0,30d590aec4a8383e3ae908ee8cdaaf42
14,fbfedc43fa49ac84d4993001a4edee01,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_3'}",0.0,90821d6bbf5afb63702343c0b7d8fa2e
15,42a76b339fb7569e408185506e765b79,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_4'}",-0.3516479999999996,0fba0cc3795c0b8e1bfc11f7f50b0efd
16,67c14c0be38c0a44c370cfbbf91008b3,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_4'}",0.10524050000000496,4e00d3ca579a68c3fa832bc5195b820e
17,04de8471092f55a90a72c1626149b9df,ddpg,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_4'}",0.0,f297119c871dae157594f80e2e11e983
18,de20ad3f4ad3785b01b4d82d8bfb7bf7,sac,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'ent_coef': 'auto', 'name': 'variant_4'}",-0.45459899999999986,30d590aec4a8383e3ae908ee8cdaaf42
19,c9062f5eb39d36a254556c48ee7bf49f,td3,"{'learning_rate': 0.0001, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_4'}",-0.45459899999999986,90821d6bbf5afb63702343c0b7d8fa2e
20,f4a663ec4f471bc43a97eac43fb019ce,a2c,"{'learning_rate': 0.0007, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.005, 'normalize_advantage': True, 'use_rms_prop': False, 'name': 'variant_5'}",-0.01952100000000001,0fba0cc3795c0b8e1bfc11f7f50b0efd
21,1414bf012c8fb6e90648b30d9ed0fc82,ppo,"{'learning_rate': 0.0001, 'n_steps': 2048, 'batch_size': 128, 'gamma': 0.98, 'ent_coef': 0.001, 'clip_range': 0.2, 'gae_lambda': 0.95, 'name': 'variant_5'}",1.5796954000000056,4e00d3ca579a68c3fa832bc5195b820e
