,hash_id,model_name,config,r,config_str
200,904d04983dc12108d302688a1ab29b8d,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_1'}",-0.09102754331103924,28d5afdda599e88e74857618b46178b1
201,d186e1eb96dfa5e47d6bf1328ae8beee,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_1'}",-0.08875954177319312,b7d964991b57e19990e584c619f08c3c
202,2b74b2fdeebe8b26e930b4cba03f7af5,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_1'}",0.0,f57fbc83b19bffe30f968bc5c0144eb3
203,c8a651f639b9e260ac762da67e5ffc8d,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_1'}",0.09317762102166349,7904749ec32c846929abc8ff4467671a
204,13fe9f9d019ec29e2d24a1004d50ef4b,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_1'}",0.09317762102166349,005e76d58d5c8e6bd1298d74d0fd950b
205,feac78ba284130b543d87fd9aba2802b,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_2'}",-0.08578396379512565,28d5afdda599e88e74857618b46178b1
206,dc54a91a1b7f6f1e5badb93eababe561,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_2'}",-0.0958415807916484,b7d964991b57e19990e584c619f08c3c
207,3581ebd2ec7e3a9f93d1854555de6e91,ddpg,"{'learning_rate': 0.001, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_2'}",0.09317762102166349,f57fbc83b19bffe30f968bc5c0144eb3
208,9afda02244438f76b230b13b4ac05e71,sac,"{'learning_rate': 1e-05, 'batch_size': 128, 'buffer_size': 1000000, 'tau': 0.01, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_2'}",0.0,7904749ec32c846929abc8ff4467671a
209,8940bb56e344b10a5dd673dee83553de,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_2'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
210,2294ba5a172d0b4d10b592316a490aa1,a2c,"{'learning_rate': 1e-05, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 0.001, 'normalize_advantage': False, 'use_rms_prop': False, 'name': 'variant_3'}",-0.09780105939287764,28d5afdda599e88e74857618b46178b1
211,99a9e2850c04bee2c284fcf3f210e0f1,ppo,"{'learning_rate': 1e-05, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 0.001, 'clip_range': 0.3, 'gae_lambda': 0.95, 'name': 'variant_3'}",-0.10557432592136018,b7d964991b57e19990e584c619f08c3c
