account_value,date,daily_return
953536.1807556152,2024-04-23,
956548.7494106293,2024-04-24,0.003159364810495946
954835.2677593231,2024-04-25,-0.0017913165976767287
939263.8079139709,2024-04-26,-0.016308006596669977
939700.6294942856,2024-04-29,0.00046506804226265075
935269.4451421738,2024-04-30,-0.004715527704282296
930655.3366941452,2024-05-01,-0.004933453639477281
932836.3200908661,2024-05-02,0.002343492064922792
934822.2579780578,2024-05-03,0.0021289242758024685
935519.166463089,2024-05-06,0.0007454983865473608
935369.051098442,2024-05-07,-0.00016046209423414837
930133.9413660049,2024-05-08,-0.0055968387304341505
929801.942800331,2024-05-09,-0.0003569362979983781
931638.9480455398,2024-05-10,0.0019756952106124714
930285.918478775,2024-05-13,-0.0014523110799556926
932878.916150093,2024-05-14,0.002787312609824344
936143.8469326018,2024-05-15,0.0034998441126559143
937190.7089326857,2024-05-16,0.001118270449049108
938950.5550041196,2024-05-17,0.0018777886450007664
938107.3450366971,2024-05-20,-0.000898034473624465
938611.1567636487,2024-05-21,0.0005370512549733863
938341.9599233625,2024-05-22,-0.00028680336723718725
936636.7723108289,2024-05-23,-0.0018172347452871662
932457.627860069,2024-05-24,-0.0044618624575770705
934729.5975248334,2024-05-28,0.0024365393095431287
933128.4993743894,2024-05-29,-0.0017128998104731785
932267.451619148,2024-05-30,-0.0009227536784255364
932296.4313516614,2024-05-31,3.1085213221926367e-05
934804.4136089323,2024-06-03,0.0026901124716682823
933961.3085489271,2024-06-04,-0.0009019053052502501
932566.2348764418,2024-06-05,-0.0014937167736132073
933347.2044584273,2024-06-06,0.0008374414092839899
932534.1515184401,2024-06-07,-0.0008711152035419945
933311.1245347975,2024-06-10,0.0008331845167195429
933858.0725866316,2024-06-11,0.0005860297144821836
935510.9922906874,2024-06-12,0.0017699902721592942
933023.846466255,2024-06-13,-0.002658596045293282
932822.8123268125,2024-06-14,-0.00021546516758808032
932924.7817245481,2024-06-17,0.00010931271875858073
934221.7469615934,2024-06-18,0.0013902141549373415
933401.6473817823,2024-06-20,-0.0008778425277278235
933920.593029785,2024-06-21,0.000555972500646762
934410.5063436506,2024-06-24,0.0005245770545398987
933703.3945409773,2024-06-25,-0.0007567464169899729
933610.3224809645,2024-06-26,-9.968054154774197e-05
933299.2594423292,2024-06-27,-0.0003331829470444303
933725.2173431395,2024-06-28,0.0004564001272913121
933914.142160034,2024-07-01,0.00020233449133155723
933856.0519992827,2024-07-02,-6.220075072105313e-05
934112.9662281035,2024-07-03,0.00027511116758383025
934361.8531293868,2024-07-05,0.0002664419725253442
935662.7124580382,2024-07-08,0.001392243619850797
937052.410633087,2024-07-09,0.0014852554842097465
936700.9075344085,2024-07-10,-0.00037511572958981443
936992.4636108398,2024-07-11,0.00031125845409785136
936484.9612823486,2024-07-12,-0.000541629039934266
936760.5843738556,2024-07-15,0.0002943166232265426
936689.1143432617,2024-07-16,-7.629487383020717e-05
936857.678465271,2024-07-17,0.0001799573833283219
936854.0704650879,2024-07-18,-3.851172132196545e-06
